SiteName,Year,Month,Time,Salinity,Latitude,Longitude,Grid.Lat,Grid.Long,Unique,Depth,Flow,PREC,AMO,NAO,ACE,AMO6,NAO6,FLOW6,PREC6
NUECES RIVER TIDAL NORTH OF VIOLA TURNING BASIN 2.11 MILES UPSTREAM OF CONFLUENCE WITH NUECES BAY,1988,6,1988_6,78,27.846666,-97.52084,27.8,-97.5,27.8_-97.5,0.3,30464,54.2,0.167,0.2,34.4,0.033166667,-0.05,193660,55.91666667
NUECES RIVER TIDAL NORTH OF VIOLA TURNING BASIN 2.11 MILES UPSTREAM OF CONFLUENCE WITH NUECES BAY,1988,8,1988_8,40,27.846666,-97.52084,27.8,-97.5,27.8_-97.5,0.3,21345,38.3,-0.008,1.5,103,0.0755,0.1,156260,52.83333333
NUECES RIVER TIDAL NORTH OF VIOLA TURNING BASIN 2.11 MILES UPSTREAM OF CONFLUENCE WITH NUECES BAY,1988,8,1988_8,56,27.846666,-97.52084,27.8,-97.5,27.8_-97.5,0.3,21345,38.3,-0.008,1.5,103,0.0755,0.1,156260,52.83333333
NUECES BAY US 181 BRIDGE AT CAUSEWAY NORTH SIDE,1988,8,1988_8,63,27.852777,-97.360275,27.9,-97.4,27.9_-97.4,0.3,21345,38.3,-0.008,1.5,103,0.0755,0.1,156260,52.83333333
NUECES RIVER TIDAL NORTH OF VIOLA TURNING BASIN 2.11 MILES UPSTREAM OF CONFLUENCE WITH NUECES BAY,1988,11,1988_11,24,27.846666,-97.52084,27.8,-97.5,27.8_-97.5,0.3,28973,1.8,-0.147,-2.2,103,-0.024,-0.116666667,444966,46.3
NUECES RIVER TIDAL NORTH OF VIOLA TURNING BASIN 2.11 MILES UPSTREAM OF CONFLUENCE WITH NUECES BAY,1989,6,1989_6,744,27.846666,-97.52084,27.8,-97.5,27.8_-97.5,0.3,27220,87.1,0.091,-1.2,103,-0.162666667,1.45,165285,40.43333333
NUECES RIVER TIDAL NORTH OF VIOLA TURNING BASIN 2.11 MILES UPSTREAM OF CONFLUENCE WITH NUECES BAY,1989,11,1989_11,50,27.846666,-97.52084,27.8,-97.5,27.8_-97.5,0.3,19049,89.4,-0.15,-1.4,135.1,0.002,-0.05,162206,42.05
NUECES RIVER TIDAL NORTH OF VIOLA TURNING BASIN 2.11 MILES UPSTREAM OF CONFLUENCE WITH NUECES BAY,1990,2,1990_2,94,27.846666,-97.52084,27.8,-97.5,27.8_-97.5,0.3,37942,146.9,-0.162,3.2,135.1,-0.163833333,0.316666667,150688,53.01666667
NUECES RIVER TIDAL NORTH OF VIOLA TURNING BASIN 2.11 MILES UPSTREAM OF CONFLUENCE WITH NUECES BAY,1990,5,1990_5,239,27.846666,-97.52084,27.8,-97.5,27.8_-97.5,0.3,50997,52.1,-0.059,-2,135.1,-0.161666667,1.033333333,203015,57.11666667
NUECES RIVER TIDAL NORTH OF VIOLA TURNING BASIN 2.11 MILES UPSTREAM OF CONFLUENCE WITH NUECES BAY,1990,8,1990_8,74,27.846666,-97.52084,27.8,-97.5,27.8_-97.5,0.3,19161,5.6,0.052,0.9,96.8,-0.063833333,0.866666667,193765,32.51666667
NUECES RIVER TIDAL NORTH OF VIOLA TURNING BASIN 2.11 MILES UPSTREAM OF CONFLUENCE WITH NUECES BAY,1990,11,1990_11,53,27.846666,-97.52084,27.8,-97.5,27.8_-97.5,0.3,19255,17,-0.054,-1.1,96.8,0.0295,0.083333333,161776,30.93333333
NUECES RIVER TIDAL NORTH OF VIOLA TURNING BASIN 2.11 MILES UPSTREAM OF CONFLUENCE WITH NUECES BAY,1991,2,1991_2,91,27.846666,-97.52084,27.8,-97.5,27.8_-97.5,0.3,52010,58.2,-0.118,0.5,96.8,-0.0245,0.166666667,185261,41.86666667
NUECES RIVER TIDAL NORTH OF VIOLA TURNING BASIN 2.11 MILES UPSTREAM OF CONFLUENCE WITH NUECES BAY,1991,5,1991_5,72,27.846666,-97.52084,27.8,-97.5,27.8_-97.5,0.3,102079,111.1,-0.155,1,96.8,-0.118333333,0.716666667,509368,64.06666667
NUECES RIVER TIDAL NORTH OF VIOLA TURNING BASIN 2.11 MILES UPSTREAM OF CONFLUENCE WITH NUECES BAY,1991,8,1991_8,56,27.846666,-97.52084,27.8,-97.5,27.8_-97.5,0.3,36687,20.3,-0.11,1.6,35.5,-0.118166667,0.216666667,586863,90.91666667
NUECES RIVER TIDAL NORTH OF VIOLA TURNING BASIN 2.11 MILES UPSTREAM OF CONFLUENCE WITH NUECES BAY,1991,11,1991_11,12,27.846666,-97.52084,27.8,-97.5,27.8_-97.5,0.3,60032,10,-0.263,1.6,35.5,-0.152666667,0.016666667,360981,106.75
NUECES RIVER TIDAL NORTH OF VIOLA TURNING BASIN 2.11 MILES UPSTREAM OF CONFLUENCE WITH NUECES BAY,1992,1,1992_1,125,27.846666,-97.52084,27.8,-97.5,27.8_-97.5,0.3,61466,163.9,-0.192,-1,35.5,-0.1805,0.266666667,440631,118.5833333
NUECES RIVER TIDAL NORTH OF VIOLA TURNING BASIN 2.11 MILES UPSTREAM OF CONFLUENCE WITH NUECES BAY,1992,4,1992_4,38,27.846666,-97.52084,27.8,-97.5,27.8_-97.5,0.3,112509,85.5,-0.186,1.8,35.5,-0.174333333,1.1,531112,105.75
NUECES RIVER TIDAL NORTH OF VIOLA TURNING BASIN 2.11 MILES UPSTREAM OF CONFLUENCE WITH NUECES BAY,1992,7,1992_7,90,27.846666,-97.52084,27.8,-97.5,27.8_-97.5,0.3,37733,13.2,-0.221,-0.2,76.2,-0.162333333,0.95,639239,112.1
NUECES RIVER TIDAL NORTH OF VIOLA TURNING BASIN 2.11 MILES UPSTREAM OF CONFLUENCE WITH NUECES BAY,1992,9,1992_9,37,27.846666,-97.52084,27.8,-97.5,27.8_-97.5,0.3,92248,61.2,-0.372,-0.5,76.2,-0.2565,0.583333333,641319,88.76666667
NUECES RIVER TIDAL NORTH OF VIOLA TURNING BASIN 2.11 MILES UPSTREAM OF CONFLUENCE WITH NUECES BAY,1993,11,1993_11,17,27.846666,-97.52084,27.8,-97.5,27.8_-97.5,0.3,22554,29.8,-0.321,2.5,38.7,-0.238166667,-0.25,510075,85.42
NUECES RIVER TIDAL NORTH OF VIOLA TURNING BASIN 2.11 MILES UPSTREAM OF CONFLUENCE WITH NUECES BAY,1994,10,1994_10,63,27.846666,-97.52084,27.8,-97.5,27.8_-97.5,0.3,185640,137.2,-0.063,-1.2,32,-0.187833333,0,384312,79.46666667
NUECES RIVER TIDAL NORTH OF VIOLA TURNING BASIN 2.11 MILES UPSTREAM OF CONFLUENCE WITH NUECES BAY,1994,12,1994_12,242,27.846666,-97.52084,27.8,-97.5,27.8_-97.5,0.304878,40948,114.4,-0.094,1.6,32,-0.134833333,0.033333333,345650,71.9
NUECES RIVER TIDAL NORTH OF VIOLA TURNING BASIN 2.11 MILES UPSTREAM OF CONFLUENCE WITH NUECES BAY,1995,3,1995_3,73,27.846666,-97.52084,27.8,-97.5,27.8_-97.5,0.3,44216,177,0.013,1.8,32,-0.046,1.016666667,342090,85.21666667
NUECES RIVER TIDAL NORTH OF VIOLA TURNING BASIN 2.11 MILES UPSTREAM OF CONFLUENCE WITH NUECES BAY,1995,6,1995_6,224,27.846666,-97.52084,27.8,-97.5,27.8_-97.5,0.3,73416,71.6,0.36,-2.1,32,0.100666667,0.116666667,264049,65.86666667
NUECES RIVER TIDAL NORTH OF VIOLA TURNING BASIN 2.11 MILES UPSTREAM OF CONFLUENCE WITH NUECES BAY,1995,10,1995_10,48,27.846666,-97.52084,27.8,-97.5,27.8_-97.5,0.3,100101,157.7,0.098,-0.3,227.1,0.210833333,-0.8,489659,83.43333333
CORPUS CHRISTI BAY AT INDIAN POINT PIER IMMEDIATELY SOUTH OF THE CITY OF PORTLAND AT US 181,1995,10,1995_10,88,27.850889,-97.35397,27.9,-97.4,27.9_-97.4,0.304878,100101,157.7,0.098,-0.3,227.1,0.210833333,-0.8,489659,83.43333333
NUECES RIVER TIDAL NORTH OF VIOLA TURNING BASIN 2.11 MILES UPSTREAM OF CONFLUENCE WITH NUECES BAY,1996,2,1996_2,42,27.846666,-97.52084,27.8,-97.5,27.8_-97.5,0.3,21875,2.6,-0.036,0.9,227.1,0.043166667,-1.233333333,477403,50.05
NUECES RIVER TIDAL NORTH OF VIOLA TURNING BASIN 2.11 MILES UPSTREAM OF CONFLUENCE WITH NUECES BAY,1996,4,1996_4,293,27.846666,-97.52084,27.8,-97.5,27.8_-97.5,0.3,23150,27.1,0.005,-1,227.1,0.009166667,-1.883333333,282764,16.86666667
NUECES RIVER TIDAL NORTH OF VIOLA TURNING BASIN 2.11 MILES UPSTREAM OF CONFLUENCE WITH NUECES BAY,1996,7,1996_7,1480,27.846666,-97.52084,27.8,-97.5,27.8_-97.5,0.3,13381,NA,-0.109,1.2,166.2,-0.066333333,-0.433333333,138999,13.44
NUECES RIVER TIDAL NORTH OF VIOLA TURNING BASIN 2.11 MILES UPSTREAM OF CONFLUENCE WITH NUECES BAY,1996,10,1996_10,66,27.846666,-97.52084,27.8,-97.5,27.8_-97.5,0.3,142088,25.6,-0.149,1.6,166.2,-0.078833333,0.283333333,269839,69.78
NUECES RIVER TIDAL NORTH OF VIOLA TURNING BASIN 2.11 MILES UPSTREAM OF CONFLUENCE WITH NUECES BAY,1997,1,1997_1,242,27.846666,-97.52084,27.8,-97.5,27.8_-97.5,0.3,12703,47.1,-0.095,-2.4,166.2,-0.099833333,-0.566666667,250827,73.11666667
NUECES RIVER TIDAL NORTH OF VIOLA TURNING BASIN 2.11 MILES UPSTREAM OF CONFLUENCE WITH NUECES BAY,1997,4,1997_4,200,27.846666,-97.52084,27.8,-97.5,27.8_-97.5,0.3,154815,237.9,0.003,-1.8,166.2,-0.078,-0.316666667,365929,82.21666667
NUECES RIVER TIDAL NORTH OF VIOLA TURNING BASIN 2.11 MILES UPSTREAM OF CONFLUENCE WITH NUECES BAY,1997,8,1997_8,264,27.846666,-97.52084,27.8,-97.5,27.8_-97.5,0.3,19698,59,0.011,0.7,40.9,0.0185,-0.633333333,508712,127.14
NUECES RIVER TIDAL NORTH OF VIOLA TURNING BASIN 2.11 MILES UPSTREAM OF CONFLUENCE WITH NUECES BAY,1997,11,1997_11,360,27.846666,-97.52084,27.8,-97.5,27.8_-97.5,0.3,52787,63.1,0.047,0.1,40.9,0.0615,-0.766666667,654269,190.06
NUECES RIVER TIDAL NORTH OF VIOLA TURNING BASIN 2.11 MILES UPSTREAM OF CONFLUENCE WITH NUECES BAY,1997,12,1997_12,70,27.846666,-97.52084,27.8,-97.5,27.8_-97.5,0.3,24097,1.9,0.127,-0.5,40.9,0.082,-0.333333333,619173,168.38
NUECES RIVER TIDAL NORTH OF VIOLA TURNING BASIN 2.11 MILES UPSTREAM OF CONFLUENCE WITH NUECES BAY,1998,4,1998_4,106,27.846666,-97.52084,27.8,-97.5,27.8_-97.5,0.3,21668,8.9,0.287,0.7,40.9,0.1985,0.133333333,220795,39.2
NUECES RIVER TIDAL NORTH OF VIOLA TURNING BASIN 2.11 MILES UPSTREAM OF CONFLUENCE WITH NUECES BAY,1998,11,1998_11,113,27.846666,-97.52084,27.8,-97.5,27.8_-97.5,0.3,61591,165.7,0.313,0.9,181.8,0.429166667,0.116666667,621977,129.8
NUECES RIVER TIDAL NORTH OF VIOLA TURNING BASIN 2.11 MILES UPSTREAM OF CONFLUENCE WITH NUECES BAY,1999,2,1999_2,38,27.846666,-97.52084,27.8,-97.5,27.8_-97.5,0.304878,22228,NA,0.053,2.2,181.8,0.2455,0.833333333,637395,NA
NUECES RIVER TIDAL NORTH OF VIOLA TURNING BASIN 2.11 MILES UPSTREAM OF CONFLUENCE WITH NUECES BAY,1999,4,1999_4,109,27.846666,-97.52084,27.8,-97.5,27.8_-97.5,0.304878,26725,NA,0.048,0,181.8,0.133333333,1.033333333,231837,NA
NUECES RIVER TIDAL NORTH OF VIOLA TURNING BASIN 2.11 MILES UPSTREAM OF CONFLUENCE WITH NUECES BAY,1999,6,1999_6,27,27.846666,-97.52084,27.8,-97.5,27.8_-97.5,0.3,32340,NA,0.176,1.2,181.8,0.091,0.883333333,226567,NA
NUECES RIVER TIDAL NORTH OF VIOLA TURNING BASIN 2.11 MILES UPSTREAM OF CONFLUENCE WITH NUECES BAY,1999,11,1999_11,31,27.846666,-97.52084,27.8,-97.5,27.8_-97.5,0.3,24559,NA,-0.053,0.8,176.5,0.1355,-0.183333333,810018,NA
NUECES RIVER TIDAL NORTH OF VIOLA TURNING BASIN 2.11 MILES UPSTREAM OF CONFLUENCE WITH NUECES BAY,1999,12,1999_12,74,27.846666,-97.52084,27.8,-97.5,27.8_-97.5,0.3,23042,NA,0.01,1.7,176.5,0.107833333,-0.1,800720,NA
NUECES BAY APPROX 1.4 MI NORTHEAST OF TPWD BOAT RAMP LOCATED ON RINCON POINT AT SOUTH END OF NUECES BAY CAUSEWAY SH 181,2000,4,2000_4,119,27.85,-97.364998,27.9,-97.4,27.9_-97.4,0.3,-7852.4,NA,0.038,-2.5,176.5,-0.006,0.6,1751.2,NA
NUECES BAY APPROX 3.0 MI NORTHWEST OF TPWD BOAT RAMP AT RINCON POINT AT SOUTH END OF NUECES BAY CAUSEWAY SH 181,2000,4,2000_4,397,27.852222,-97.423889,27.9,-97.4,27.9_-97.4,0.3,-7852.4,NA,0.038,-2.5,176.5,-0.006,0.6,1751.2,NA
NUECES RIVER TIDAL NORTH OF VIOLA TURNING BASIN 2.11 MILES UPSTREAM OF CONFLUENCE WITH NUECES BAY,2000,5,2000_5,132,27.846666,-97.52084,27.8,-97.5,27.8_-97.5,0.3,40602.7,NA,0.101,1.4,176.5,0.019666667,0.7,17794.9,NA
CORPUS CHRISTI BAY APPROX 5.1 MI EAST OF TPWD BOAT RAMP AT RINCON POINT 4.4 MI EAST OF INDIAN POINT SOUTH OF SH 181,2000,8,2000_8,17,27.848333,-97.297775,27.8,-97.3,27.8_-97.3,0.3,-30525.9,NA,0.098,0.4,119.1,0.063666667,-0.616666667,-41049,NA
NUECES BAY APPROX 2.7 MI WEST NORTHWEST OF TPWD BOAT RAMP ON RINCON POINT AT SOUTH END OF NUECES BAY CAUSEWAY SH 181,2000,8,2000_8,46,27.848333,-97.423332,27.8,-97.4,27.8_-97.4,0.3,-30525.9,NA,0.098,0.4,119.1,0.063666667,-0.616666667,-41049,NA
NUECES RIVER TIDAL NORTH OF VIOLA TURNING BASIN 2.11 MILES UPSTREAM OF CONFLUENCE WITH NUECES BAY,2000,8,2000_8,89,27.846666,-97.52084,27.8,-97.5,27.8_-97.5,0.3,-30525.9,NA,0.098,0.4,119.1,0.063666667,-0.616666667,-41049,NA
NUECES RIVER TIDAL NORTH OF VIOLA TURNING BASIN 2.11 MILES UPSTREAM OF CONFLUENCE WITH NUECES BAY,2000,9,2000_9,30,27.846666,-97.52084,27.8,-97.5,27.8_-97.5,0.3,-27665.7,NA,0.097,0.2,119.1,0.063333333,-0.65,-70663.8,NA
NUECES RIVER TIDAL NORTH OF VIOLA TURNING BASIN 2.11 MILES UPSTREAM OF CONFLUENCE WITH NUECES BAY,2000,12,2000_12,14,27.846666,-97.52084,27.8,-97.5,27.8_-97.5,0.3,-29337.6,NA,-0.131,-2.2,119.1,0.005166667,0,-158363.4,NA
NUECES BAY APPROX 1.6 MI NORTHWEST OF TPWD BOAT RAMP AT RINCON POINT ON SOUTH END OF NUECES BAY CAUSEWAY SH 181,2001,3,2001_3,15,27.853611,-97.399445,27.9,-97.4,27.9_-97.4,0.3,14994.3,101.6,0.01,-1.5,119.1,-0.064166667,0.033333333,-31216.3,NA
NUECES BAY APPROX 1.3 MI SOUTHWEST OF END OF PAVED ROAD AT TIP OF WHITES POINT IN SAN PATRICIO COUNTY,2001,3,2001_3,128,27.849445,-97.495003,27.8,-97.5,27.8_-97.5,0.3,14994.3,101.6,0.01,-1.5,119.1,-0.064166667,0.033333333,-31216.3,NA
NUECES RIVER TIDAL NORTH OF VIOLA TURNING BASIN 2.11 MILES UPSTREAM OF CONFLUENCE WITH NUECES BAY,2001,5,2001_5,62,27.846666,-97.52084,27.8,-97.5,27.8_-97.5,0.2,17926.3,51.8,-0.014,-1,119.1,-0.052333333,-0.65,54824.3,NA
NUECES RIVER TIDAL NORTH OF VIOLA TURNING BASIN 2.11 MILES UPSTREAM OF CONFLUENCE WITH NUECES BAY,2001,8,2001_8,132,27.846666,-97.52084,27.8,-97.5,27.8_-97.5,0.3,47715.2,149.9,0.173,0.6,110.1,0.079666667,-0.35,153500.2,75.46666667
NUECES RIVER TIDAL NORTH OF VIOLA TURNING BASIN 2.11 MILES UPSTREAM OF CONFLUENCE WITH NUECES BAY,2001,10,2001_10,61,27.846666,-97.52084,27.8,-97.5,27.8_-97.5,0.3,19045.7,36.5,0.247,0.9,110.1,0.168833333,-0.65,275768,69.68333333
NUECES RIVER TIDAL NORTH OF VIOLA TURNING BASIN 2.11 MILES UPSTREAM OF CONFLUENCE WITH NUECES BAY,2002,2,2002_2,37,27.846666,-97.52084,27.8,-97.5,27.8_-97.5,0.3,-14356.5,32.1,0.161,1.7,110.1,0.204666667,-0.4,350275.7,67.51666667
NUECES RIVER TIDAL NORTH OF VIOLA TURNING BASIN 2.11 MILES UPSTREAM OF CONFLUENCE WITH NUECES BAY,2002,4,2002_4,135,27.846666,-97.52084,27.8,-97.5,27.8_-97.5,0.3,-24752.9,12.5,0.023,2.2,110.1,0.143666667,0.433333333,147235.1,56.71666667
NUECES RIVER TIDAL NORTH OF VIOLA TURNING BASIN 2.11 MILES UPSTREAM OF CONFLUENCE WITH NUECES BAY,2002,8,2002_8,32,27.846666,-97.52084,27.8,-97.5,27.8_-97.5,0.3,-14217.7,29.1,0.102,0.6,67.4,0.0035,1.516666667,-53491.8,56.46666667
NUECES RIVER TIDAL NORTH OF VIOLA TURNING BASIN 2.11 MILES UPSTREAM OF CONFLUENCE WITH NUECES BAY,2003,1,2003_1,39,27.846666,-97.52084,27.8,-97.5,27.8_-97.5,0.3,4787.1,83.3,0.046,0.4,67.4,0.0575,-1.083333333,432774.2,160.1333333
NUECES RIVER TIDAL NORTH OF VIOLA TURNING BASIN 2.11 MILES UPSTREAM OF CONFLUENCE WITH NUECES BAY,2003,3,2003_3,70,27.846666,-97.52084,27.8,-97.5,27.8_-97.5,0.3,13754.2,52,0.108,0.5,67.4,0.043166667,-0.166666667,380504,135.6333333
NUECES RIVER TIDAL NORTH OF VIOLA TURNING BASIN 2.11 MILES UPSTREAM OF CONFLUENCE WITH NUECES BAY,2003,6,2003_6,50,27.846666,-97.52084,27.8,-97.5,27.8_-97.5,0.3,-13400.3,52.6,0.201,-0.5,67.4,0.093333333,0.083333333,710,42
NUECES RIVER TIDAL NORTH OF VIOLA TURNING BASIN 2.11 MILES UPSTREAM OF CONFLUENCE WITH NUECES BAY,2003,7,2003_7,37,27.846666,-97.52084,27.8,-97.5,27.8_-97.5,0.3,4757.3,176.1,0.272,0.4,176.3,0.131,0.083333333,680.2,57.46666667
NUECES RIVER TIDAL NORTH OF VIOLA TURNING BASIN 2.11 MILES UPSTREAM OF CONFLUENCE WITH NUECES BAY,2003,11,2003_11,10,27.846666,-97.52084,27.8,-97.5,27.8_-97.5,0.3,23238.5,23.3,0.219,1.4,176.3,0.328666667,-0.383333333,406701.2,107.5
NUECES RIVER TIDAL NORTH OF VIOLA TURNING BASIN 2.11 MILES UPSTREAM OF CONFLUENCE WITH NUECES BAY,2004,1,2004_1,21,27.846666,-97.52084,27.8,-97.5,27.8_-97.5,0.3,41522.4,45.9,0.206,0.2,176.3,0.320833333,-0.516666667,457932.9,79.75
NUECES BAY US 181 BRIDGE AT CAUSEWAY NORTH SIDE,2004,6,2004_6,26,27.852777,-97.360275,27.9,-97.4,27.9_-97.4,0.3,159629.5,68.1,0.173,-1.5,176.3,0.140333333,0.233333333,564424.4,105.05
NUECES RIVER TIDAL NORTH OF VIOLA TURNING BASIN 2.11 MILES UPSTREAM OF CONFLUENCE WITH NUECES BAY,2004,6,2004_6,58,27.846666,-97.52084,27.8,-97.5,27.8_-97.5,0.3,159629.5,68.1,0.173,-1.5,176.3,0.140333333,0.233333333,564424.4,105.05
NUECES RIVER TIDAL NORTH OF VIOLA TURNING BASIN 2.11 MILES UPSTREAM OF CONFLUENCE WITH NUECES BAY,2004,6,2004_6,80,27.846666,-97.52084,27.8,-97.5,27.8_-97.5,0.3,159629.5,68.1,0.173,-1.5,176.3,0.140333333,0.233333333,564424.4,105.05
NUECES RIVER TIDAL NORTH OF VIOLA TURNING BASIN 2.11 MILES UPSTREAM OF CONFLUENCE WITH NUECES BAY,2004,8,2004_8,22,27.846666,-97.52084,27.8,-97.5,27.8_-97.5,0.3,63576.2,26.4,0.312,-1.5,226.9,0.161,0.05,604710,99.15
NUECES RIVER TIDAL NORTH OF VIOLA TURNING BASIN 2.11 MILES UPSTREAM OF CONFLUENCE WITH NUECES BAY,2004,9,2004_9,17,27.846666,-97.52084,27.8,-97.5,27.8_-97.5,0.3,83007,262.7,0.236,2,226.9,0.174833333,0.133333333,606088.3,140.05
NUECES BAY US 181 BRIDGE AT CAUSEWAY NORTH SIDE,2004,9,2004_9,30,27.852777,-97.360275,27.9,-97.4,27.9_-97.4,0.3,83007,262.7,0.236,2,226.9,0.174833333,0.133333333,606088.3,140.05
NUECES RIVER TIDAL NORTH OF VIOLA TURNING BASIN 2.11 MILES UPSTREAM OF CONFLUENCE WITH NUECES BAY,2004,10,2004_10,23,27.846666,-97.52084,27.8,-97.5,27.8_-97.5,0.3,57114.5,75.4,0.238,-2,226.9,0.197166667,-0.483333333,535754.8,108.6666667
NUECES RIVER TIDAL NORTH OF VIOLA TURNING BASIN 2.11 MILES UPSTREAM OF CONFLUENCE WITH NUECES BAY,2004,12,2004_12,18,27.846666,-97.52084,27.8,-97.5,27.8_-97.5,0.3,51203.6,17.1,0.183,2.6,226.9,0.234666667,0.016666667,365205.8,96.01666667
NUECES RIVER TIDAL NORTH OF VIOLA TURNING BASIN 2.11 MILES UPSTREAM OF CONFLUENCE WITH NUECES BAY,2005,1,2005_1,27,27.846666,-97.52084,27.8,-97.5,27.8_-97.5,0.3,51552.2,37.9,0.106,1,226.9,0.215166667,0.316666667,361842.2,99.03333333
NUECES BAY US 181 BRIDGE AT CAUSEWAY NORTH SIDE,2005,1,2005_1,32,27.852777,-97.360275,27.9,-97.4,27.9_-97.4,0.3,51552.2,37.9,0.106,1,226.9,0.215166667,0.316666667,361842.2,99.03333333
NUECES RIVER TIDAL NORTH OF VIOLA TURNING BASIN 2.11 MILES UPSTREAM OF CONFLUENCE WITH NUECES BAY,2005,4,2005_4,34,27.846666,-97.52084,27.8,-97.5,27.8_-97.5,0.3,39716.2,7.7,0.288,0.2,226.9,0.199,0,295635.4,64.6
NUECES RIVER TIDAL NORTH OF VIOLA TURNING BASIN 2.11 MILES UPSTREAM OF CONFLUENCE WITH NUECES BAY,2005,5,2005_5,17,27.846666,-97.52084,27.8,-97.5,27.8_-97.5,0.3,54690.8,22.6,0.289,-1.6,226.9,0.211166667,-0.233333333,294937.5,39.25
NUECES BAY US 181 BRIDGE AT CAUSEWAY NORTH SIDE,2005,5,2005_5,85,27.852777,-97.360275,27.9,-97.4,27.9_-97.4,0.3,54690.8,22.6,0.289,-1.6,226.9,0.211166667,-0.233333333,294937.5,39.25
NUECES RIVER TIDAL NORTH OF VIOLA TURNING BASIN 2.11 MILES UPSTREAM OF CONFLUENCE WITH NUECES BAY,2005,6,2005_6,27,27.846666,-97.52084,27.8,-97.5,27.8_-97.5,0.3,61820.7,39.2,0.322,-1.4,226.9,0.234333333,-0.9,305554.6,42.93333333
NUECES RIVER TIDAL NORTH OF VIOLA TURNING BASIN 2.11 MILES UPSTREAM OF CONFLUENCE WITH NUECES BAY,2005,9,2005_9,15,27.846666,-97.52084,27.8,-97.5,27.8_-97.5,0.3,63704.5,144.6,0.414,1.2,245.3,0.365,-0.05,360857.4,42.51666667
NUECES BAY US 181 BRIDGE AT CAUSEWAY NORTH SIDE,2005,9,2005_9,35,27.852777,-97.360275,27.9,-97.4,27.9_-97.4,0.3,63704.5,144.6,0.414,1.2,245.3,0.365,-0.05,360857.4,42.51666667
NUECES RIVER TIDAL NORTH OF VIOLA TURNING BASIN 2.11 MILES UPSTREAM OF CONFLUENCE WITH NUECES BAY,2005,11,2005_11,15,27.846666,-97.52084,27.8,-97.5,27.8_-97.5,0.3,37384.7,67.4,0.136,0.7,245.3,0.330333333,0.05,374513.1,57.45
NUECES RIVER TIDAL NORTH OF VIOLA TURNING BASIN 2.11 MILES UPSTREAM OF CONFLUENCE WITH NUECES BAY,2005,12,2005_12,7,27.846666,-97.52084,27.8,-97.5,27.8_-97.5,0.3,23968.3,8.6,0.212,-0.7,245.3,0.312,0.166666667,336660.7,52.35
NUECES BAY US 181 BRIDGE AT CAUSEWAY NORTH SIDE,2005,12,2005_12,12,27.852777,-97.360275,27.9,-97.4,27.9_-97.4,0.3,23968.3,8.6,0.212,-0.7,245.3,0.312,0.166666667,336660.7,52.35
NUECES RIVER TIDAL NORTH OF VIOLA TURNING BASIN 2.11 MILES UPSTREAM OF CONFLUENCE WITH NUECES BAY,2006,2,2006_2,104,27.846666,-97.52084,27.8,-97.5,27.8_-97.5,0.3,67724.8,NA,0.07,-0.7,245.3,0.197333333,0,287479.9,68.275
NUECES RIVER TIDAL NORTH OF VIOLA TURNING BASIN 2.11 MILES UPSTREAM OF CONFLUENCE WITH NUECES BAY,2006,3,2006_3,169,27.846666,-97.52084,27.8,-97.5,27.8_-97.5,0.3,25186.7,NA,0.056,-1.8,245.3,0.137666667,-0.5,248962.1,42.83333333
NUECES BAY US 181 BRIDGE AT CAUSEWAY NORTH SIDE,2006,4,2006_4,31,27.852777,-97.360275,27.9,-97.4,27.9_-97.4,0.3,18994.9,NA,0.193,1,245.3,0.131,-0.083333333,197279,38
NUECES RIVER TIDAL NORTH OF VIOLA TURNING BASIN 2.11 MILES UPSTREAM OF CONFLUENCE WITH NUECES BAY,2006,4,2006_4,77,27.846666,-97.52084,27.8,-97.5,27.8_-97.5,0.3,18994.9,NA,0.193,1,245.3,0.131,-0.083333333,197279,38
NUECES RIVER TIDAL NORTH OF VIOLA TURNING BASIN 2.11 MILES UPSTREAM OF CONFLUENCE WITH NUECES BAY,2006,7,2006_7,121,27.846666,-97.52084,27.8,-97.5,27.8_-97.5,0.3,77206.1,NA,0.37,-0.3,83.3,0.220333333,-0.4,339245.9,NA
NUECES RIVER TIDAL NORTH OF VIOLA TURNING BASIN 2.11 MILES UPSTREAM OF CONFLUENCE WITH NUECES BAY,2006,10,2006_10,19,27.846666,-97.52084,27.8,-97.5,27.8_-97.5,0.3,72862.9,NA,0.33,-2.4,83.3,0.348333333,-0.766666667,575107.8,NA
NUECES RIVER TIDAL NORTH OF VIOLA TURNING BASIN 2.11 MILES UPSTREAM OF CONFLUENCE WITH NUECES BAY,2006,12,2006_12,21,27.846666,-97.52084,27.8,-97.5,27.8_-97.5,0.3,57023.3,NA,0.167,2.1,83.3,0.318,-0.116666667,505418.2,NA
NUECES RIVER TIDAL NORTH OF VIOLA TURNING BASIN 2.11 MILES UPSTREAM OF CONFLUENCE WITH NUECES BAY,2007,3,2007_3,56,27.846666,-97.52084,27.8,-97.5,27.8_-97.5,0.3,46358.4,NA,0.123,3.1,83.3,0.214,0.816666667,277077.1,NA
NUECES RIVER TIDAL NORTH OF VIOLA TURNING BASIN 2.11 MILES UPSTREAM OF CONFLUENCE WITH NUECES BAY,2007,6,2007_6,38,27.846666,-97.52084,27.8,-97.5,27.8_-97.5,0.3,55598.4,1.3,0.084,-3.5,83.3,0.1415,0.55,327554.1,1.3
